index	text	gold_answer	slice	llm_answer	llm_explanation
30	When showed floorplans of the museum during the trial, Andrew pointed out all the escape routes that he and his co-conspirators had planned to use. 	No	Statement made in-court	No	Andrew's act of pointing out escape routes on the floorplans during his testimony is not an out-of-court statement; it is a demonstration or identification made in court. Hearsay only applies to out-of-court statements offered for the truth of the matter asserted, not to in-court conduct or testimony.
31	"When asked if he was remorseful by his attorney, Adam testified that ""he regretted his actions."""	No	Statement made in-court	No	Adam's statement that 'he regretted his actions' is not hearsay because it is his own statement made while testifying at the current trial or hearing. Under the rules of evidence, a witness's own in-court statements are not considered hearsay.
32	On the issue of whether Donna was ill, the fact that Margaret testified during trial that she thought Donna was unwell.	No	Statement made in-court	No	Margaret's testimony that she thought Donna was unwell is not hearsay because it is not an out-of-court statement being offered to prove the truth of the matter asserted. Instead, it is Margaret's in-court expression of her own perception or opinion, which is not hearsay under the rules of evidence.
33	On the issue of the sanity of Deborah, the fact that Deborah told her friend that she is completely sane.	Yes	Standard hearsay	Yes	Deborah's statement to her friend that she is completely sane is an out-of-court statement being offered to prove the truth of the matter asserted—that Deborah is sane. Therefore, it qualifies as hearsay under the definition.
34	On the issue of whether Joshua's friend was attacked by Ashley, the fact that Joshua's friend told Joshua that he was just attacked by Ashley.	Yes	Standard hearsay	Yes	Joshua's friend's statement to Joshua that he was just attacked by Ashley is an out-of-court statement offered to prove the truth of the matter asserted (that Ashley attacked him). Therefore, it is hearsay.
35	To prove that Tom was in town, a witness testifies that her friend Susan told her Tom was in town.	Yes	Standard hearsay	Yes	The witness is testifying to an out-of-court statement made by Susan ('Tom was in town') to prove the truth of the matter asserted (that Tom was in town). This fits the definition of hearsay because it is an out-of-court statement offered for its truth.
36	To prove that Shirley committed fraud, the fact that she told her neighbor she was planning on tricking the defendant by selling them a fake handbag.	Yes	Standard hearsay	Yes	Shirley's statement to her neighbor about planning to trick the defendant is an out-of-court statement offered to prove the truth of the matter asserted—that she intended to commit fraud. Therefore, it qualifies as hearsay.
37	To prove that Stephen drove his car through a stoplight, the fact that Stephen told his wife on the phone that he was not paying attention to the road.	Yes	Standard hearsay	Yes	Stephen's statement to his wife on the phone is an out-of-court statement being offered to prove the truth of the matter asserted—that Stephen was not paying attention to the road, which supports the claim that he drove through a stoplight. This fits the definition of hearsay under the rules of evidence.
38	"On the issue of whether Henry negligently hit Kelly with his car, Kelly's statement, ""a witness told me after the crash that Henry was on his cell phone while driving."""	Yes	Standard hearsay	Yes	Kelly's statement relays what an unidentified witness told her about Henry's conduct during the crash. This is an out-of-court statement being offered to prove the truth of the matter asserted (that Henry was on his cell phone while driving), and thus constitutes hearsay.
39	On the issue of whether Sean knew he was going to die, the fact that he called his lawyer wanting to make final changes to his will.	Yes	Standard hearsay	No	The fact that Sean called his lawyer to make final changes to his will is not an out-of-court statement being offered for the truth of the matter asserted. Instead, it is circumstantial evidence of Sean's state of mind (his knowledge or belief that he was going to die), not hearsay.
40	To prove that Alice was planning a robbery, the fact that she told Bob she was researching escape routes.	Yes	Standard hearsay	Yes	Alice's statement to Bob that she was researching escape routes is an out-of-court statement offered to prove the truth of the matter asserted—that she was planning a robbery. Therefore, it qualifies as hearsay under the definition.
41	To prove that Bruce committed medical malpractice, the fact that he told a nurse after the surgery that he thought he made a mistake.	Yes	Standard hearsay	Yes	Bruce's statement to the nurse that he thought he made a mistake is an out-of-court statement being offered to prove the truth of the matter asserted—that Bruce made a mistake during surgery. This fits the definition of hearsay under the rules of evidence.
42	To prove that Alice suffered reputational harm, the fact that people were telling Bob that they had heard bad things about Alice.	Yes	Standard hearsay	Yes	The statements made by people to Bob about having heard bad things about Alice are out-of-court statements offered to prove the truth of the matter asserted—that bad things were being said about Alice. Therefore, this constitutes hearsay.
43	To prove that the Denise and Tom were married, the fact that Amber sent them a card congratulating them on their wedding.	Yes	Standard hearsay	Yes	Amber's card is an out-of-court statement offered to prove the truth of the matter asserted—that Denise and Tom were married. The card's message is being used to show that the marriage occurred, making it hearsay under the definition.
44	To prove that Alex owned a red car, the fact that she sent an email to her mother explaining how she was planning on purchasing a red car.	Yes	Standard hearsay	Yes	The email is an out-of-court statement by Alex offered to prove the truth of the matter asserted—that she was planning on purchasing a red car, which is being used to show that she owned a red car. This fits the definition of hearsay because it is a statement made outside of court and is being used to prove the truth of what it asserts.
45	On the issue of whether the accident was a result of negligence, a bystander's exclamation that driver was looking down at their phone while driving.	Yes	Standard hearsay	Yes	The bystander's exclamation is an out-of-court statement being offered to prove the truth of the matter asserted—that the driver was looking down at their phone while driving, which is relevant to negligence. This fits the definition of hearsay under the rules of evidence.
46	"On the issue of whether Henry committed insider trading, Alice's statement to Bob that Henry told her he had a ""great tip about what a certain stock was going to do."" "	Yes	Standard hearsay	Yes	Alice's statement to Bob is an out-of-court statement being offered to prove the truth of the matter asserted—that Henry had a 'great tip about what a certain stock was going to do.' This is classic hearsay because it is a statement made outside of court, introduced to prove the content of the statement.
47	On the issue of whether Jane knew that Arthur was having an affair, the fact that Bob told Jane he suspected Arthur was up to something.	No	Not introduced to prove truth	Yes	Bob's statement to Jane that he suspected Arthur was up to something is an out-of-court statement being offered to prove the truth of the matter asserted—that Jane knew about Arthur's affair. Therefore, it is hearsay.
48	On the issue of whether Mary was Tom's mother, the fact that Albert told Mary that Tom looked like her.	Yes	Standard hearsay	No	Albert's statement that Tom looked like Mary is not being offered to prove the truth of the matter asserted (that Tom actually looks like Mary), but rather as circumstantial evidence of Mary's relationship to Tom. The statement is not being used to prove that Mary is Tom's mother, but rather to show what was said to Mary, which may have influenced her or others' beliefs or actions.
49	Alex is being sued for breach of contract relating to a delay in the shipment of mangos. To prove that the shipment was delayed, a witness for the plaintiffs testifies that he heard Alex complain about not being able to deliver the mangos in time. 	Yes	Standard hearsay	Yes	The witness is testifying to an out-of-court statement made by Alex (his complaint about not being able to deliver the mangos in time) to prove the truth of the matter asserted—that the shipment was delayed. This fits the definition of hearsay.
50	Alex is being prosecuted for participation in a criminal conspiracy. To prove that Alex participated in the conspiracy, the prosecution's witness testifies that she heard Alex making plans to meet with his co-conspirators.	Yes	Standard hearsay	No	Alex's own statements are not hearsay when offered against him as a party-opponent under the Federal Rules of Evidence (FRE 801(d)(2)(A)). Additionally, statements made in furtherance of a conspiracy by a co-conspirator can also be non-hearsay under FRE 801(d)(2)(E).
51	Dave is being sued by Taylor Swift for copyright infringement. To prove that Dave had listened to Taylor Swift, the plaintiffs introduced evidence of Dave telling his friend that his favorite artist was Taylor Swift.	Yes	Standard hearsay	No	Dave's statement that his favorite artist was Taylor Swift is not being offered to prove the truth of the matter asserted (that Taylor Swift is his favorite artist), but rather to show that Dave had listened to Taylor Swift. The statement is circumstantial evidence of Dave's exposure to her music, not for the truth of the assertion itself.
52	Angela is suing Harold for defamation. To prove that Harold knowingly spread falsehoods about her, Angela introduces evidence of Harold admitting to his friend that his statements about Angela were all lies.	Yes	Standard hearsay	Yes	Harold's admission to his friend is an out-of-court statement being offered to prove the truth of the matter asserted—that Harold knowingly spread falsehoods about Angela. This fits the definition of hearsay, as it is used to show Harold's knowledge and intent regarding the alleged defamation.
53	Joe is being prosecuted for illegally transporting turtle eggs under an animal trafficking statute. To prove that Joe owned the duffel bag in which contained the turtle eggs, the prosecution introduces evidence of Joe asking a store-owner if they carried any duffel bags.	No	Not introduced to prove truth	No	Joe's question to the store-owner about whether they carried any duffel bags is not being introduced to prove the truth of the matter asserted in the statement, but rather to show circumstantially that Joe had an interest in acquiring a duffel bag. Therefore, it is not hearsay.
54	"Corporation A decides to sue Corporation B for stealing trade secrets. To prove that B did it, lawyers for A introduce as evidence a statement made by B's CEO to one of his friends that B ""would soon have the ability to compete with A."" "	Yes	Standard hearsay	Yes	The CEO's statement is an out-of-court statement being introduced to prove the truth of the matter asserted—that Corporation B would soon have the ability to compete with Corporation A, which is relevant to whether B stole trade secrets. Therefore, it qualifies as hearsay unless an exception applies.
55	Kim is sued by Jim for medical malpractice. To prove that Kim was a bad doctor, Jim introduces evidence that Kim told her friend that she cheated on all her medical school exams.	Yes	Standard hearsay	Yes	Kim's statement to her friend that she cheated on all her medical school exams is an out-of-court statement being offered to prove the truth of the matter asserted—that Kim cheated and is therefore a bad doctor. This fits the definition of hearsay under the rules of evidence.
56	"To prove that Albert likes ice cream, the prosecution introduces evidence that Albert told Jim that ""he wanted an ice cream."""	Yes	Standard hearsay	Yes	The statement 'he wanted an ice cream' is an out-of-court statement made by Albert, and it is being introduced to prove the truth of the matter asserted—that Albert likes ice cream. Therefore, it meets the definition of hearsay.
57	To prove that Jose liked red Ferraris, the defense introduces testimony from Tracy discussing how Jose told her that his favorite color is red and his favorite car is a Ferrari.	Yes	Standard hearsay	No	The testimony is not hearsay because it is not being offered to prove the truth of the matter asserted (that red is the best color or Ferrari is the best car), but rather to show Jose's state of mind or preference. Statements offered to show the declarant's mental state, such as likes or preferences, are generally not considered hearsay.
58	"To prove that Michael was in charge of the group, the plaintiffs introduce evidence of Michael stating, ""I am the boss here."""	Yes	Standard hearsay	No	This statement is not hearsay because it is not being offered to prove the truth of the matter asserted (that Michael is the boss), but rather to show Michael's own words as evidence of his role or authority within the group. Statements showing a person's position or status, when relevant to an issue in the case, are generally not considered hearsay.
59	On the issue of whether Sandy knew that the cash belonged to Michael, Amy testifies that Sandy told her he thought he had Michael's cash.	Yes	Standard hearsay	Yes	Sandy's statement to Amy that he thought he had Michael's cash is an out-of-court statement offered to prove the truth of the matter asserted—that Sandy knew the cash belonged to Michael. Therefore, it is hearsay.
60	On the issue of whether the brakes were faulty, Amy testifies that she heard Arthur claim that he thought something was wrong with the car.	Yes	Standard hearsay	Yes	Arthur's statement that he thought something was wrong with the car is an out-of-court statement being offered to prove the truth of the matter asserted—that the brakes were faulty. Therefore, it qualifies as hearsay under the definition.
61	To prove that the CEO knew of the fraudulent activities occuring, an email he sent his acknowledging his awareness of the conduct.	Yes	Non-verbal hearsay	Yes	The CEO's email is an out-of-court statement being offered to prove the truth of the matter asserted—that the CEO knew of the fraudulent activities. Therefore, it qualifies as hearsay under the definition.
62	On the issue of whether the defendant knew he was trespassing, the fact that he shook his head when asked by a passing security guard about whether he knew he was on private property.	Yes	Non-verbal hearsay	Yes	A nonverbal assertion, such as shaking one's head in response to a question, can be hearsay if it is intended as an assertion and is offered to prove the truth of the matter asserted. Here, the defendant's head shake is an out-of-court nonverbal statement offered to show his knowledge or lack thereof, so it qualifies as hearsay.
63	To prove that the insured under a life policy is dead, his wife offers a death certificate.	Yes	Non-verbal hearsay	Yes	A death certificate is an out-of-court statement offered to prove the truth of the matter asserted—that the insured is dead. Unless an exception applies (such as the public records exception), it is hearsay because it is being introduced for the truth of its contents.
64	On the issue of which car was responsible for the hit and run, the fact that a bystander turned and pointed to a blue sedan.	Yes	Non-verbal hearsay	Yes	The bystander's act of pointing to the blue sedan is considered a nonverbal assertion intended as a substitute for a verbal statement identifying the responsible car. Since it is offered to prove the truth of the matter asserted (that the blue sedan was responsible), it qualifies as hearsay.
65	To prove that the defendant was present at the scene of the crime, a forensics report describing traces of the defendant's DNA that was found by investigators.	Yes	Non-verbal hearsay	No	A forensics report describing traces of the defendant's DNA is not hearsay because it is not an out-of-court statement offered to prove the truth of the matter asserted. Instead, it is physical evidence and the report is typically admitted as a business record or under the public records exception, and the findings are based on scientific analysis rather than a declarant's assertion.
66	To prove that the student was a terrible student, the mid-term report written by his teacher.	Yes	Non-verbal hearsay	Yes	The mid-term report is an out-of-court written statement by the teacher, offered to prove the truth of the matter asserted—that the student was a terrible student. This fits the definition of hearsay under the rules of evidence.
67	On the issue of whether Albert visited the garage sale, the fact that Tom wrote in an email to Mary that he saw Albert at the garage sale.	Yes	Non-verbal hearsay	Yes	Tom's email to Mary is an out-of-court statement being offered to prove the truth of the matter asserted—that Albert was at the garage sale. This fits the definition of hearsay because it is a statement made outside of court, introduced to establish the fact that Albert visited the garage sale.
68	On the issue of whether Albert supported environmental reform, the fact that his car has many stickers with environmental slogans.	Yes	Non-verbal hearsay	No	Hearsay requires an out-of-court statement offered to prove the truth of the matter asserted. The presence of stickers on Albert's car is not a statement, but rather circumstantial evidence of his views. Therefore, it is not hearsay.
69	On the issue of whether Albert bought a knife, Angela testified that he shook his head when she asked him.	Yes	Non-verbal hearsay	Yes	Nonverbal conduct, such as shaking one's head, can be hearsay if it is intended as an assertion. Here, Albert's head shake in response to a question about buying a knife is intended to communicate a fact (that he did not buy a knife), and if offered to prove that fact, it is hearsay.
70	On the issue of Albert's wellbeing after the accident, Angela testified that he gave a thumbs up when asked how he was feeling.	Yes	Non-verbal hearsay	Yes	A thumbs up in response to a question about wellbeing is a nonverbal assertion intended as a substitute for a verbal statement that Albert was okay. Under the hearsay rule, nonverbal conduct intended as an assertion is considered hearsay if offered to prove the truth of the matter asserted (that Albert was well).
71	Albert is being sued by Tim for breach of contract. The issue is whether Albert knew at the time signing the contract that he had no intention of following through. Tim's lawyers introduce an email Albert wrote to his friend saying he wasn't planning on honoring the contract with Tim.	Yes	Non-verbal hearsay	Yes	The email is an out-of-court statement by Albert being offered to prove the truth of the matter asserted—that Albert did not intend to honor the contract. Since it is being used to show Albert's state of mind at the relevant time, it qualifies as hearsay unless an exception applies.
72	On the issue of whether factory management had underpaid its workers, the fact that workers carried signs during a protest demanding equitable compensation.	No	Not introduced to prove truth	No	The workers carrying signs demanding equitable compensation is conduct, not a statement, and is generally not considered hearsay. Hearsay requires an out-of-court statement offered to prove the truth of the matter asserted, but here, the act of carrying signs is circumstantial evidence of their belief or claim, not a verbal or written assertion introduced for its truth.
73	On the issue of whether Albert liked Taylor Swift, a social media post written by Albert describing Taylor as his favorite artist.	Yes	Non-verbal hearsay	Yes	The social media post is an out-of-court statement made by Albert, and it is being introduced to prove the truth of the matter asserted—that Albert liked Taylor Swift. Therefore, it meets the definition of hearsay.
74	On the issue of whether Tom identified the suspect at the scene of the crime, the fact that he pointed at the defendant.	No	Not introduced to prove truth	No	Tom's act of pointing at the defendant is considered nonverbal conduct intended as an assertion, but when offered to show that Tom identified the suspect (i.e., that he made the identification), not to prove the truth of the matter asserted, it is not hearsay. The evidence is being used to show the fact of identification, not the truth of whether the defendant is the perpetrator.
75	On the issue of the sanity of Bobby, the fact that Bobby told a friend that she believed she was Santa Clause.	Yes	Standard hearsay	Yes	Bobby's statement to her friend that she believed she was Santa Clause is an out-of-court statement offered to prove the truth of the matter asserted—namely, Bobby's mental state or belief. Therefore, it qualifies as hearsay under the definition, unless an exception applies.
76	On the issue of whether Vincent was provoked by Roy, the fact that Vincent was told by his friend that he had just been attacked by Roy.	No	Not introduced to prove truth	Yes	The friend's statement to Vincent that he had just been attacked by Roy is an out-of-court statement offered to prove the truth of the matter asserted—that Roy attacked the friend. Therefore, it is hearsay.
77	On the issue of whether Kayla knew she was ill, the fact that Philip told him she was unwell.	No	Not introduced to prove truth	Yes	Philip's statement to Kayla that she was unwell is an out-of-court statement offered to prove that Kayla knew she was ill. It is being used to show the truth of the matter asserted (that Kayla was told she was unwell), making it hearsay.
78	"On the issue of damage to Mason's reputation as a sober individual, Lori's public statement, ""I have never seen Mason drink."""	No	Not introduced to prove truth	Yes	Lori's public statement, 'I have never seen Mason drink,' is an out-of-court statement being offered to prove the truth of the matter asserted—that Mason does not drink, which is relevant to his reputation as a sober individual. Therefore, it qualifies as hearsay.
79	"On the issue of whether Gerald was alive immediately after being attacked by Kathryn, Gerald's statement, ""I was attacked by Kathryn."""	No	Not introduced to prove truth	Yes	Gerald's statement, 'I was attacked by Kathryn,' is an out-of-court statement offered to prove the truth of the matter asserted—that Kathryn attacked Gerald. Therefore, it qualifies as hearsay under the definition.
80	"On issue of Dylan's ill feeling toward Andrew, Dylan's statement, ""Andrew is a liar and a hypocrite."""	No	Not introduced to prove truth	No	Dylan's statement is not hearsay because it is not being offered to prove the truth of the matter asserted (that Andrew is a liar and a hypocrite), but rather to show Dylan's state of mind or ill feeling toward Andrew. Statements offered to show motive, bias, or attitude are not hearsay.
81	"On the issue of whether Ann and Austin had a discussion, Ann's statement to Austin, ""I will sell my car to you for a cost."""	No	Not introduced to prove truth	No	Ann's statement is not being offered to prove the truth of the matter asserted (that she will sell her car for a cost), but rather to show that a discussion occurred between Ann and Austin. Statements offered to prove that a conversation or verbal act took place, rather than the truth of the content, are not hearsay.
82	"On the issue of whether Patty knew Dave, the prosecution introduces evidence that Patty told Arthur, ""Dave is really dishonest."""	No	Not introduced to prove truth	No	The statement is not being introduced to prove the truth of the matter asserted (that Dave is really dishonest), but rather to show that Patty knew Dave. The statement is offered as circumstantial evidence of Patty's knowledge of Dave, not for the truth of Dave's dishonesty.
83	To prove that Arthur knew English, the fact that Arthur told Bill (in English) that he thought Mary robbed the bank.	No	Not introduced to prove truth	No	The statement is not being offered to prove the truth of the matter asserted (that Mary robbed the bank), but rather to show that Arthur was capable of speaking and understanding English. Therefore, it is not hearsay.
84	To prove that Arthur had notice that a bank robbery was being planned, the fact that Arthur told Mary that he heard a bank robbery was going to happen.	Yes	Standard hearsay	No	Arthur's statement is not being offered to prove that a bank robbery was actually going to happen (the truth of the matter asserted), but rather to show that Arthur had notice or knowledge of the planned robbery. Statements offered to show notice, knowledge, or effect on the listener are not hearsay.
85	To prove that Mary was at the mall on January 2nd, a mall employee testifies that on January 2nd, Mary told him she was planning on purchasing several diamonds.	No	Not introduced to prove truth	Yes	Mary's statement to the mall employee that she was planning on purchasing several diamonds is an out-of-court statement being offered to prove the truth of the matter asserted—that Mary was at the mall on January 2nd. This fits the definition of hearsay under the rules of evidence.
86	To prove that Anne supported David, the fact that Anne said that David was the best boss in the world.	No	Not introduced to prove truth	No	Anne's statement is not hearsay because it is not being offered to prove the truth of the matter asserted (that David is the best boss in the world), but rather to show Anne's support or favorable attitude toward David. Statements offered to show the declarant's state of mind or attitude, rather than the truth of the content, are not hearsay.
87	"To prove that Daniel was sad upon hearing the news, the fact he exlaimed ""the world was ending"" and ""nothing mattered anymore."""	No	Not introduced to prove truth	No	The statements are not being offered to prove the literal truth that 'the world was ending' or that 'nothing mattered anymore,' but rather to show Daniel's emotional state (that he was sad) upon hearing the news. Statements offered to show the declarant's state of mind or emotion, rather than the truth of the matter asserted, are not hearsay.
