index	text	gold_answer	slice	llm_answer	llm_explanation
11	On the issue of whether Susan was familiar with Shakespeare, the fact that she had once played the role of Macbeth and recieved a standing ovation after her monologue.	No	Non-assertive conduct	No	The fact that Susan played the role of Macbeth and received a standing ovation after her monologue is not an out-of-court statement, and it is not being offered to prove the truth of the matter asserted. Instead, it is being used to show Susan's familiarity with Shakespeare through her actions and experiences. This evidence is not hearsay because it does not involve an out-of-court statement being offered for its truth.
12	On the issue of whether Jessica was aware she was trespassing, the fact that Jessica had been diagnosed as near-sighted by her ophthalmologist.	No	Non-assertive conduct	No	The fact that Jessica had been diagnosed as near-sighted by her ophthalmologist is not an out-of-court statement offered to prove the truth of the matter asserted, which is whether Jessica was aware she was trespassing. This evidence is being used to establish Jessica's physical condition, not to prove the truth of what someone said outside of court. Therefore, it does not meet the definition of hearsay.
13	On the issue of whether Sarah was acting as an agent for the corporation, the fact that Sarah had worked there previously for four years.	No	Non-assertive conduct	No	The fact that Sarah had worked at the corporation for four years is not a statement, and therefore cannot be considered hearsay. This information is being used to establish Sarah's connection to the corporation, but it is not an out-of-court statement being offered to prove the truth of the matter asserted. As a result, it does not meet the definition of hearsay.
14	On the issue of whether Charles was responsible for the defamatory article published online, the fact that Charles had visited the website responsible for the article multiple times in the past year.	No	Non-assertive conduct	No	The fact that Charles visited the website multiple times is not an out-of-court statement, and it is not being offered to prove the truth of the matter asserted. This evidence is being presented to show Charles' potential involvement or interest in the website, rather than to prove the content of the website is true. Therefore, it does not meet the definition of hearsay.
15	On the issue of whether Karen negligently operated the forklift, the fact that Karen is a terrible driver who needed several tries to pass her commercial license test.	No	Non-assertive conduct	No	The fact that Karen is a terrible driver who needed several tries to pass her commercial license test is not an out-of-court statement, and it is being offered to prove Karen's driving ability, which is relevant to the issue of whether she negligently operated the forklift. This evidence is not hearsay because it does not involve an out-of-court statement offered to prove the truth of the matter asserted. It appears to be background information or evidence of Karen's character as a driver.
16	On the issue of whether the patent was infringed, the fact that the corporation's chief scientist was known to cheat at card games.	No	Non-assertive conduct	No	The fact that the corporation's chief scientist was known to cheat at card games is not being offered to prove the truth of the matter asserted, which is whether the patent was infringed. This information appears to be irrelevant and not hearsay, as it does not involve an out-of-court statement being offered for its truth. It seems to be an attempt to impeach the character of the chief scientist, but without more context, it's clear that it's not hearsay in relation to the patent infringement issue.
17	On the issue of whether Christopher acted with malice, the fact that Christopher was often moody and had a large temper.	No	Non-assertive conduct	No	The fact that Christopher was often moody and had a large temper is not an out-of-court statement, and it is not being offered to prove the truth of the matter asserted. This evidence is being presented to show Christopher's character trait, which is relevant to the issue of whether he acted with malice. As it does not meet the definition of hearsay, it is admissible.
18	On the issue of whether the parties had actually agreed to the contract, the fact that one of the parties had mistaken the identity of the other party.	No	Non-assertive conduct	No	The fact that one of the parties had mistaken the identity of the other party is not an out-of-court statement, and it is not being offered to prove the truth of the matter asserted. Instead, it is being used to determine the parties' understanding and intent regarding the contract. This circumstance is a factual condition that bears on the contract's formation, rather than an out-of-court statement offered for its truth.
19	On the issue of which car was responsible for a hit-and-run, the witness's statement in court that she believed it was the blue sedan.	No	Statement made in-court	No	The witness's statement in court is not hearsay because it is not an out-of-court statement. The witness is testifying directly in court, making it a direct statement rather than hearsay. This direct testimony is admissible as it does not rely on an out-of-court assertion to prove the truth of the matter asserted.
20	On the issue of the faultiness of the designed house, the drawing the witness made on the stand during testimony.	No	Statement made in-court	No	The drawing made by the witness on the stand during testimony is not an out-of-court statement, and it is not being offered to prove the truth of the matter asserted. Instead, it is a demonstrative exhibit created to illustrate the witness's testimony. As such, it does not meet the definition of hearsay under the Federal Rules of Evidence.
21	On the issue of which of the defendants was responsible for driving the get-away car, the fact that the witness on the stand turned and pointed to the man in the blue suit.	No	Statement made in-court	No	The witness's action of pointing to the man in the blue suit is a non-verbal statement, but it is not an out-of-court statement being offered to prove the truth of the matter asserted. Instead, it is a form of identification being made in court, and thus it does not meet the definition of hearsay. This type of identification is considered a direct form of evidence.
22	On the issue of whether Ana lied to Jim, Jim's statement on cross-examination that he did not believe Ana to be an honest individual.	No	Statement made in-court	No	Jim's statement on cross-examination that he did not believe Ana to be an honest individual is not hearsay because it is not an out-of-court statement being offered to prove the truth of the matter asserted. Instead, it is a witness's personal opinion or belief, which is admissible as non-hearsay evidence. The statement is being used to show Jim's perception or belief about Ana's honesty, rather than to prove the underlying fact of Ana's dishonesty.
23	On the issue of whether Daniel drove negligently, the fact that Daniel testified during the trial that he told his wife he was tired before driving into a tree.	No	Statement made in-court	No	The statement is not being offered to prove the truth of the matter asserted, but rather to show Daniel's state of mind or condition before the accident. As Daniel is testifying directly, it is not an out-of-court statement. Therefore, it does not meet the criteria for hearsay.
24	On the issue of whether Carl had knowledge of Amy's intentions, Carl told the questioning attorney on redirect examination that he knew Amy's intentions.	No	Statement made in-court	No	Carl's statement is not hearsay because it is his own testimony, given under oath, and is being used to prove his knowledge of Amy's intentions. As the declarant, Carl is subject to cross-examination, which further supports the conclusion that his statement is not hearsay. The statement is being used to prove Carl's state of mind, which is an exception to the hearsay rule.
25	"On the issue of whether Nancy knew who attacked her, Nancy's statement in court, ""I was attacked by Sandra."""	No	Statement made in-court	No	Nancy's statement in court is not hearsay because it is a direct statement made by the witness while testifying, and it is not an out-of-court statement being offered to prove the truth of the matter asserted. As a witness's own testimony, it is exempt from the hearsay rule. The statement is being used to prove Nancy's knowledge of who attacked her, which is relevant to the issue at hand.
26	During the trial, Mark nodded when asked if it was him who vandalized Emily's garage.	No	Statement made in-court	No	Mark's nod is a non-verbal statement made by him personally, and as such, it is not considered an out-of-court statement. Since Mark is presumably available to testify, his nod is not hearsay. It is an adoptive admission by a party opponent under the Federal Rules of Evidence.
27	On the issue of which employee saw Emily last, the fact that James testified on the stand that he was on vacation that day and had last spoken to Emily the week before.	No	Statement made in-court	No	James' testimony about being on vacation and last speaking to Emily the week before is not hearsay because it is his own personal knowledge and experience, and he is testifying directly about these facts. He is not repeating an out-of-court statement made by someone else to prove the truth of the matter asserted. James' statement is a direct, first-hand account of his own actions and whereabouts.
28	"On the issue of whether Will knew that the company intended to announce its drug trials had been cancelled, the fact that he told the jury that ""he didn't know the first thing about how medicines worked."""	No	Statement made in-court	No	The statement is not being offered to prove the truth of the matter asserted about the company's intentions, but rather to show Will's lack of knowledge about medicines in general. This distinction takes it out of the realm of hearsay. The statement is being used to understand Will's background and potential understanding of pharmaceutical processes.
29	On the issue of the defendant's guilt, Alex told the jury that he believed the defendant was guilty.	No	Statement made in-court	Yes	Alex's statement that he believed the defendant was guilty is an out-of-court statement offered to prove the truth of the matter asserted, which is the defendant's guilt. This statement is not a direct observation or testimony about a fact, but rather an opinion or belief about the defendant's guilt. As such, it is considered hearsay because it is an out-of-court statement being used to prove the truth of the matter asserted.
30	When showed floorplans of the museum during the trial, Andrew pointed out all the escape routes that he and his co-conspirators had planned to use. 	No	Statement made in-court	No	The evidence consists of Andrew's own statements and actions, made while testifying, which are not out-of-court statements. As a witness, Andrew is subject to cross-examination, and his statements are not being offered to prove the truth of the matter asserted through an out-of-court declaration. Therefore, this is not hearsay.
31	"When asked if he was remorseful by his attorney, Adam testified that ""he regretted his actions."""	No	Statement made in-court	No	Adam's testimony about regretting his actions is not hearsay because it is his own statement, made while testifying, and is not an out-of-court statement being offered to prove the truth of the matter asserted. As a party's own statement, it does not fall under the definition of hearsay. It is being used to show Adam's state of mind regarding his actions.
32	On the issue of whether Donna was ill, the fact that Margaret testified during trial that she thought Donna was unwell.	No	Statement made in-court	No	Margaret's testimony that she thought Donna was unwell is not an out-of-court statement, as it was made during trial. Additionally, her statement is based on her own perception and opinion, rather than repeating an out-of-court statement made by someone else. Therefore, it does not meet the definition of hearsay.
33	On the issue of the sanity of Deborah, the fact that Deborah told her friend that she is completely sane.	Yes	Standard hearsay	Yes	The statement is an out-of-court declaration made by Deborah to prove the truth of the matter asserted, which is her sanity. This statement is being offered to prove the truth of what Deborah said, making it hearsay. As it is hearsay and no exception is mentioned, the statement is considered hearsay.
34	On the issue of whether Joshua's friend was attacked by Ashley, the fact that Joshua's friend told Joshua that he was just attacked by Ashley.	Yes	Standard hearsay	Yes	The statement is an out-of-court declaration made by Joshua's friend, and it is being offered to prove the truth of the matter asserted, which is that Ashley attacked him. This meets the definition of hearsay under the Federal Rules of Evidence. As a result, the statement is considered hearsay unless it falls under an exception.
35	To prove that Tom was in town, a witness testifies that her friend Susan told her Tom was in town.	Yes	Standard hearsay	Yes	The statement was made by Susan, who is not the witness testifying, and it is being offered to prove the truth of the matter asserted, which is that Tom was in town. This meets the definition of hearsay under the Federal Rules of Evidence. Since the statement is an out-of-court statement offered to prove the truth of the matter asserted, it is considered hearsay.
36	To prove that Shirley committed fraud, the fact that she told her neighbor she was planning on tricking the defendant by selling them a fake handbag.	Yes	Standard hearsay	Yes	The statement was made out-of-court by Shirley to her neighbor, and it is being offered to prove the truth of the matter asserted, which is that Shirley committed fraud. This statement meets the definition of hearsay because it is an out-of-court statement being used to prove the truth of what was asserted. As a result, it is considered hearsay unless an exception applies.
37	To prove that Stephen drove his car through a stoplight, the fact that Stephen told his wife on the phone that he was not paying attention to the road.	Yes	Standard hearsay	Yes	The statement is an out-of-court statement made by Stephen to his wife, and it is being offered to prove the truth of the matter asserted, which is that Stephen was not paying attention to the road and drove through a stoplight. This meets the definition of hearsay. The statement is being used to prove Stephen's culpability, making it hearsay.
38	"On the issue of whether Henry negligently hit Kelly with his car, Kelly's statement, ""a witness told me after the crash that Henry was on his cell phone while driving."""	Yes	Standard hearsay	Yes	Kelly's statement contains an out-of-court statement made by the witness, which is being offered to prove the truth of the matter asserted, namely that Henry was on his cell phone while driving. This meets the definition of hearsay. The statement is not being offered for any purpose other than to prove the truth of the matter asserted, making it hearsay.
39	On the issue of whether Sean knew he was going to die, the fact that he called his lawyer wanting to make final changes to his will.	Yes	Standard hearsay	No	The fact that Sean called his lawyer to make final changes to his will is not an out-of-court statement, and it is being offered to prove Sean's state of mind, not the truth of the matter asserted. This action is considered non-hearsay because it is an act indicating Sean's intent or knowledge. As such, it does not fall under the definition of hearsay.
40	To prove that Alice was planning a robbery, the fact that she told Bob she was researching escape routes.	Yes	Standard hearsay	Yes	The statement that Alice told Bob she was researching escape routes is an out-of-court statement offered to prove the truth of the matter asserted, which is that Alice was planning a robbery. This statement is being used to prove Alice's intent and actions, making it hearsay. Since it does not fall under any exclusion or exception to the hearsay rule provided in the context, it is considered hearsay.
41	To prove that Bruce committed medical malpractice, the fact that he told a nurse after the surgery that he thought he made a mistake.	Yes	Standard hearsay	Yes	The statement was made out-of-court by Bruce to a nurse, and it is being offered to prove the truth of the matter asserted, which is that Bruce committed medical malpractice. This statement is an admission by a party opponent, but in this context, it's being used to prove the truth of the matter asserted, thus it's considered hearsay. However, it may be admissible under a specific exception, but based on the information given, it is hearsay.
42	To prove that Alice suffered reputational harm, the fact that people were telling Bob that they had heard bad things about Alice.	Yes	Standard hearsay	Yes	The statement that people were telling Bob they had heard bad things about Alice is an out-of-court statement offered to prove the truth of the matter asserted, which is that Alice suffered reputational harm. This statement is being used to prove the truth of what others were saying about Alice, making it hearsay. Since it does not fall under an exception, it is considered hearsay.
43	To prove that the Denise and Tom were married, the fact that Amber sent them a card congratulating them on their wedding.	Yes	Standard hearsay	Yes	The statement is an out-of-court assertion by Amber, and it is being offered to prove the truth of the matter asserted, which is that Denise and Tom were married. Since Amber's statement is being used to prove the fact of the marriage, it meets the definition of hearsay. The fact that it is a congratulatory card rather than a direct statement does not change its hearsay status.
44	To prove that Alex owned a red car, the fact that she sent an email to her mother explaining how she was planning on purchasing a red car.	Yes	Standard hearsay	Yes	The email is an out-of-court statement, and it is being offered to prove the truth of the matter asserted, which is that Alex owned a red car. The statement is not being made by the declarant while testifying at the trial, and it is being used to prove the underlying fact of car ownership. Therefore, the email is considered hearsay.
45	On the issue of whether the accident was a result of negligence, a bystander's exclamation that driver was looking down at their phone while driving.	Yes	Standard hearsay	Yes	The bystander's exclamation is an out-of-court statement being offered to prove the truth of the matter asserted, which is that the driver was negligent. This statement is not made by the witness while testifying at the trial, and it is being used to establish the driver's actions at the time of the accident. As such, it meets the definition of hearsay.
46	"On the issue of whether Henry committed insider trading, Alice's statement to Bob that Henry told her he had a ""great tip about what a certain stock was going to do."" "	Yes	Standard hearsay	Yes	Alice's statement to Bob is an out-of-court statement offered to prove the truth of the matter asserted, which is that Henry committed insider trading. The statement contains another statement made by Henry, which is also being offered for its truth. This nested statement is hearsay within hearsay, making the entire statement hearsay.
47	On the issue of whether Jane knew that Arthur was having an affair, the fact that Bob told Jane he suspected Arthur was up to something.	No	Not introduced to prove truth	Yes	The statement is an out-of-court statement made by Bob, and it is being offered to prove the truth of the matter asserted, which is that Arthur was having an affair. Since Bob's statement is being used to prove the truth of the matter, it meets the definition of hearsay. The fact that Bob only suspected something does not change the fact that his statement is being used for its truth, making it hearsay.
48	On the issue of whether Mary was Tom's mother, the fact that Albert told Mary that Tom looked like her.	Yes	Standard hearsay	Yes	The statement is an out-of-court statement made by Albert, and it is being offered to prove the truth of the matter asserted, which is that Mary is Tom's mother. This statement is being used to establish a factual relationship between Mary and Tom. As it is an out-of-court statement offered for the truth of the matter asserted, it qualifies as hearsay.
49	Alex is being sued for breach of contract relating to a delay in the shipment of mangos. To prove that the shipment was delayed, a witness for the plaintiffs testifies that he heard Alex complain about not being able to deliver the mangos in time. 	Yes	Standard hearsay	Yes	The witness's testimony about Alex's complaint is an out-of-court statement offered to prove the truth of the matter asserted, which is that the shipment was delayed. This statement is being used to establish the fact that Alex was aware of the delay and had difficulty delivering the mangos on time. As it is an out-of-court statement used to prove the truth of the matter asserted, it meets the definition of hearsay.
50	Alex is being prosecuted for participation in a criminal conspiracy. To prove that Alex participated in the conspiracy, the prosecution's witness testifies that she heard Alex making plans to meet with his co-conspirators.	Yes	Standard hearsay	Yes	The witness's testimony about hearing Alex make plans is an out-of-court statement offered to prove the truth of the matter asserted, which is Alex's participation in the conspiracy. This statement is being used to prove the truth of what was said, making it hearsay. Since it does not fall under an exception or exclusion, it is considered hearsay.
51	Dave is being sued by Taylor Swift for copyright infringement. To prove that Dave had listened to Taylor Swift, the plaintiffs introduced evidence of Dave telling his friend that his favorite artist was Taylor Swift.	Yes	Standard hearsay	Yes	The statement is an out-of-court declaration made by Dave to his friend, and it is being offered to prove the truth of the matter asserted, which is that Dave had listened to Taylor Swift. This statement is hearsay because it is a statement made outside of court that is being used to prove the truth of what was said. The fact that Dave made this statement to his friend makes it an out-of-court statement, and its purpose in the trial is to prove that Dave was familiar with Taylor Swift's music.
52	Angela is suing Harold for defamation. To prove that Harold knowingly spread falsehoods about her, Angela introduces evidence of Harold admitting to his friend that his statements about Angela were all lies.	Yes	Standard hearsay	No	The statement by Harold admitting to his friend that his statements about Angela were all lies is not hearsay because it is an admission by a party opponent, which is excluded from the definition of hearsay under the Federal Rules of Evidence. As an admission, it is admissible as evidence against Harold. This exception allows for the introduction of statements made by a party, in this case Harold, when they are offered against him, without being considered hearsay.
53	Joe is being prosecuted for illegally transporting turtle eggs under an animal trafficking statute. To prove that Joe owned the duffel bag in which contained the turtle eggs, the prosecution introduces evidence of Joe asking a store-owner if they carried any duffel bags.	No	Not introduced to prove truth	No	The statement is being offered to prove Joe's ownership of the duffel bag, but it is an admission by a party opponent, which is excluded from the definition of hearsay under the Federal Rules of Evidence. Joe's question to the store-owner is an implicit assertion of his interest in acquiring a duffel bag, and as such, it is not being offered to prove the truth of the matter asserted. This admission is admissible as evidence under the Federal Rules of Evidence.
54	"Corporation A decides to sue Corporation B for stealing trade secrets. To prove that B did it, lawyers for A introduce as evidence a statement made by B's CEO to one of his friends that B ""would soon have the ability to compete with A."" "	Yes	Standard hearsay	Yes	The statement made by B's CEO to his friend is an out-of-court statement offered to prove the truth of the matter asserted, which is that Corporation B stole trade secrets from Corporation A. This statement is being used to prove the CEO's intent and knowledge, making it hearsay. Since it does not fall under any exception, it is considered hearsay.
55	Kim is sued by Jim for medical malpractice. To prove that Kim was a bad doctor, Jim introduces evidence that Kim told her friend that she cheated on all her medical school exams.	Yes	Standard hearsay	Yes	The statement that Kim told her friend she cheated on all her medical school exams is an out-of-court statement offered to prove the truth of the matter asserted, which is that Kim was a bad doctor. This statement is being used to prove Kim's character as a doctor, making it hearsay. Since it does not fall under any exception to the hearsay rule, it is considered hearsay.
56	"To prove that Albert likes ice cream, the prosecution introduces evidence that Albert told Jim that ""he wanted an ice cream."""	Yes	Standard hearsay	No	The statement is being used to prove Albert's desire for ice cream, which is not being offered to prove the truth of the matter asserted about the external world, but rather Albert's personal preference. This is an exception to the hearsay rule as it is a statement concerning the declarant's then-existing state of mind. Therefore, it does not meet the definition of hearsay under the Federal Rules of Evidence.
57	To prove that Jose liked red Ferraris, the defense introduces testimony from Tracy discussing how Jose told her that his favorite color is red and his favorite car is a Ferrari.	Yes	Standard hearsay	Yes	The statement is an out-of-court statement made by Jose, and it is being offered to prove the truth of the matter asserted, which is that Jose likes red Ferraris. Tracy's testimony is repeating Jose's statement, making it hearsay. Since it does not fall under an exception, it is considered hearsay.
58	"To prove that Michael was in charge of the group, the plaintiffs introduce evidence of Michael stating, ""I am the boss here."""	Yes	Standard hearsay	Yes	The statement 'I am the boss here' is an out-of-court statement offered to prove the truth of the matter asserted, which is that Michael was in charge of the group. This statement is being used to prove the truth of what it asserts, making it hearsay. Since it does not fall under an exception or exclusion, it is considered hearsay.
59	On the issue of whether Sandy knew that the cash belonged to Michael, Amy testifies that Sandy told her he thought he had Michael's cash.	Yes	Standard hearsay	Yes	The statement is an out-of-court declaration made by Sandy, and it is being offered to prove the truth of the matter asserted, which is that Sandy knew the cash belonged to Michael. Since Amy is testifying about what Sandy told her, this is a classic example of hearsay. The statement is being used to prove Sandy's knowledge and intent, making it hearsay.
60	On the issue of whether the brakes were faulty, Amy testifies that she heard Arthur claim that he thought something was wrong with the car.	Yes	Standard hearsay	Yes	The statement is an out-of-court assertion made by Arthur, and it is being offered to prove the truth of the matter asserted, which is that something was wrong with the car. Amy's testimony about Arthur's claim is a second-hand account, making it hearsay. The fact that Arthur's statement is being used to prove the condition of the car's brakes further supports the conclusion that it is hearsay.
61	To prove that the CEO knew of the fraudulent activities occuring, an email he sent his acknowledging his awareness of the conduct.	Yes	Non-verbal hearsay	No	The email is an out-of-court statement, but it is being offered by the CEO himself, which makes it an admission by a party opponent under the Federal Rules of Evidence. As such, it is excluded from the definition of hearsay. The email is admissible as evidence to prove the CEO's knowledge of the fraudulent activities.
62	On the issue of whether the defendant knew he was trespassing, the fact that he shook his head when asked by a passing security guard about whether he knew he was on private property.	Yes	Non-verbal hearsay	Yes	The defendant's action of shaking his head is an out-of-court nonverbal statement being offered to prove the truth of the matter asserted, which is that he knew he was trespassing. This nonverbal conduct is considered a statement under the Federal Rules of Evidence. As it is being used to prove the truth of the matter asserted, it is considered hearsay.
63	To prove that the insured under a life policy is dead, his wife offers a death certificate.	Yes	Non-verbal hearsay	No	The death certificate is not hearsay because it is not a statement offered to prove the truth of the matter asserted, but rather an official record. Under the Federal Rules of Evidence, official records are generally admissible as an exception to the hearsay rule. The death certificate is likely admissible under Rule 803(10) as a record of a public office or agency.
64	On the issue of which car was responsible for the hit and run, the fact that a bystander turned and pointed to a blue sedan.	Yes	Non-verbal hearsay	No	The bystander's action of pointing to a blue sedan is a non-verbal statement, but it is not being offered to prove the truth of the matter asserted, rather to identify the car. This gesture is considered a demonstrative act, not a statement, and therefore does not constitute hearsay. As a result, it is admissible as evidence.
65	To prove that the defendant was present at the scene of the crime, a forensics report describing traces of the defendant's DNA that was found by investigators.	Yes	Non-verbal hearsay	No	The forensics report describing traces of the defendant's DNA is not hearsay because it is not a statement offered to prove the truth of the matter asserted. Instead, it is physical evidence collected by investigators. As such, it does not fall under the definition of hearsay.
66	To prove that the student was a terrible student, the mid-term report written by his teacher.	Yes	Non-verbal hearsay	Yes	The mid-term report written by the teacher is an out-of-court statement offered to prove the truth of the matter asserted, which is the student's academic performance. As it is a written statement by the teacher, it does not fall under any exclusion or exception to the hearsay rule. Therefore, it is considered hearsay.
67	On the issue of whether Albert visited the garage sale, the fact that Tom wrote in an email to Mary that he saw Albert at the garage sale.	Yes	Non-verbal hearsay	Yes	The statement is an out-of-court statement made by Tom in an email to Mary, and it is being offered to prove the truth of the matter asserted, which is that Albert visited the garage sale. This meets the definition of hearsay under the Federal Rules of Evidence. As a result, the statement is considered hearsay.
68	On the issue of whether Albert supported environmental reform, the fact that his car has many stickers with environmental slogans.	Yes	Non-verbal hearsay	No	The fact that Albert's car has many stickers with environmental slogans is not a statement, and therefore cannot be considered hearsay. This evidence is physical in nature and is being used to infer Albert's support for environmental reform. It is not an out-of-court statement offered to prove the truth of the matter asserted.
69	On the issue of whether Albert bought a knife, Angela testified that he shook his head when she asked him.	Yes	Non-verbal hearsay	Yes	Angela's testimony about Albert shaking his head is an out-of-court statement being offered to prove the truth of the matter asserted, which is that Albert did or did not buy a knife. The nod or head shake is a non-verbal assertion that can be considered a statement under the Federal Rules of Evidence. As it is being used to prove the truth of the matter asserted, it qualifies as hearsay.
70	On the issue of Albert's wellbeing after the accident, Angela testified that he gave a thumbs up when asked how he was feeling.	Yes	Non-verbal hearsay	No	The thumbs up is a non-verbal gesture and not a statement, so it does not meet the definition of hearsay. Hearsay requires an out-of-court statement offered to prove the truth of the matter asserted. In this case, the thumbs up is being used to show Albert's wellbeing, but it is not a statement and therefore not hearsay.
71	Albert is being sued by Tim for breach of contract. The issue is whether Albert knew at the time signing the contract that he had no intention of following through. Tim's lawyers introduce an email Albert wrote to his friend saying he wasn't planning on honoring the contract with Tim.	Yes	Non-verbal hearsay	Yes	The email is an out-of-court statement offered to prove the truth of the matter asserted, which is that Albert knew at the time of signing the contract that he had no intention of following through. This statement is being used to prove Albert's state of mind and intentions, making it hearsay. The email is an out-of-court statement that is being used for its truth, which meets the definition of hearsay under the Federal Rules of Evidence.
72	On the issue of whether factory management had underpaid its workers, the fact that workers carried signs during a protest demanding equitable compensation.	No	Not introduced to prove truth	Yes	The workers' signs demanding equitable compensation are out-of-court statements offered to prove the truth of the matter asserted, which is that factory management had underpaid its workers. This meets the definition of hearsay. The signs are being used as evidence to establish the underlying fact of underpayment, rather than for some other purpose.
73	On the issue of whether Albert liked Taylor Swift, a social media post written by Albert describing Taylor as his favorite artist.	Yes	Non-verbal hearsay	Yes	The social media post is an out-of-court statement offered to prove the truth of the matter asserted, which is that Albert likes Taylor Swift. As it is a statement made outside of the courtroom and is being used to prove the truth of what it asserts, it meets the definition of hearsay. The post is being used as evidence of Albert's preference, making it hearsay.
74	On the issue of whether Tom identified the suspect at the scene of the crime, the fact that he pointed at the defendant.	No	Not introduced to prove truth	No	The fact that Tom pointed at the defendant is a non-verbal statement, but it is not being offered to prove the truth of the matter asserted, rather it is being used to prove Tom's identification of the suspect. This gesture is considered an act of identification, not a statement. Therefore, it does not meet the definition of hearsay.
75	On the issue of the sanity of Bobby, the fact that Bobby told a friend that she believed she was Santa Clause.	Yes	Standard hearsay	Yes	The statement is an out-of-court assertion made by Bobby, and it is being offered to prove the truth of the matter asserted, which is her sanity. Since it is an out-of-court statement offered to prove the truth of the matter asserted, it meets the definition of hearsay. The fact that Bobby made this statement to a friend does not change its hearsay status.
76	On the issue of whether Vincent was provoked by Roy, the fact that Vincent was told by his friend that he had just been attacked by Roy.	No	Not introduced to prove truth	Yes	The statement that Vincent was told by his friend is an out-of-court statement offered to prove the truth of the matter asserted, which is that Roy attacked Vincent. This statement is being used to show that Vincent had a reason to believe he was provoked, making it hearsay. Since it's an out-of-court statement used for its truth, it qualifies as hearsay unless an exception applies.
77	On the issue of whether Kayla knew she was ill, the fact that Philip told him she was unwell.	No	Not introduced to prove truth	Yes	The statement is an out-of-court assertion made by Philip, and it is being offered to prove the truth of the matter asserted, which is that Kayla knew she was ill. Since Philip's statement is being used to prove Kayla's knowledge of her illness, it meets the definition of hearsay. As there's no indication that this statement falls under an exception or that Philip is unavailable, it is considered hearsay.
